Country,Year,AvgTemp_Country,co2,co2_per_capita
Sudan,1973,28.690991596638657,4.986,0.382
Sudan,2002,29.15332478632479,7.634,0.261
Rwanda,1962,18.83883333333333,0.084,0.026
Rwanda,2003,19.927833333333336,0.505,0.059
Jamaica,2010,26.84861111111111,7.677,2.793
Togo,1965,26.591041666666666,0.132,0.071
Togo,1991,26.817916666666665,1.05,0.255
Cyprus,1966,19.849833333333333,1.242,1.992
Cyprus,1981,19.446916666666667,3.096,4.494
Cyprus,1995,19.302500000000002,5.866,6.799
Cyprus,2009,20.400333333333336,8.438,7.606
Gabon,1987,26.456916666666668,4.009,4.428
Gabon,2009,26.864125,5.304,3.192
Slovenia,2011,11.024500000000002,16.364,7.987
Bahrain,2004,27.065250000000006,21.204,24.331
Niger,2010,29.634388888888893,1.16,0.07
Lesotho,1992,15.161333333333333,1.587,0.847
Liberia,1960,25.906166666666667,0.165,0.145
Uruguay,1962,17.270375,4.007,1.545
Uruguay,1989,18.471708333333332,4.863,1.576
Chad,1961,26.79583333333333,0.051,0.016
Chad,1996,27.529181818181815,0.443,0.06
Chad,1998,28.063875,0.464,0.058
Bahamas,2005,25.4305,1.905,5.54
Mauritania,1990,27.80945454545454,0.854,0.437
Panama,1992,27.567333333333334,4.098,1.6
Panama,1993,27.372833333333336,3.749,1.434
Panama,2012,27.501,9.54,2.538
Suriname,1962,26.81025,0.495,1.742
Mauritius,1971,23.301249999999996,0.396,0.47
Mauritius,1994,24.165833333333335,1.623,1.416
Mauritius,1996,23.891166666666663,1.949,1.663
Papua New Guinea,1988,25.645083333333336,2.198,0.592
Iceland,2013,3.4788750000000004,3.489,10.772
Oman,1972,26.606599999999997,2.088,2.981
Oman,1997,26.09091666666667,18.145,8.282
Costa Rica,1963,25.00633333333333,0.601,0.406
Costa Rica,1981,24.982916666666668,2.235,0.91
Costa Rica,1985,25.004666666666665,2.24,0.817
Costa Rica,2012,25.481000000000005,7.217,1.547
South Korea,1971,10.708166666666665,58.534,1.761
South Korea,1987,11.027999999999999,185.358,4.38
Hong Kong,1998,22.476249999999997,38.925,5.969
Singapore,1992,26.99741666666667,47.441,14.704
Singapore,2006,27.328416666666666,40.6,9.212
Singapore,2007,27.129999999999995,41.1,8.942
Mongolia,1972,-2.755333333333333,3.276,2.397
Mongolia,1981,-2.6880833333333336,6.615,3.795
Mongolia,1982,-2.061416666666667,6.712,3.76
Mongolia,2013,-0.22425000000000006,43.478,15.245
Laos,1980,24.875083333333336,0.187,0.057
Namibia,1995,21.23272727272727,1.619,1.011
Denmark,2000,9.599208333333335,54.307,10.17
Turkey,1983,12.924071895424845,89.956,1.857
Turkey,1994,14.159660130718953,170.592,2.842
Turkey,1996,13.643058823529417,203.098,3.278
Kazakhstan,1986,4.783422222222222,258.134,15.873
Kazakhstan,1992,5.0421055555555565,233.523,13.473
China,2005,13.442465789473697,5881.991,4.49
Spain,1997,16.005031666666667,264.899,6.553
Germany,1982,9.40345473251029,1015.5,12.954
Nigeria,1999,27.13556839186692,84.838,0.689
Russia,1985,2.7717574786324795,2349.517,16.365
Canada,2012,7.104526666666666,561.77,16.086
Canada,2013,7.746195555555555,568.59,16.11
United Kingdom,1981,9.051719362745098,560.547,9.956
United Kingdom,2011,10.679944852941167,469.713,7.396
Saudi Arabia,1974,24.908493975903617,98.701,22.828
United States,1983,14.417903372243842,4346.381,18.34
India,1974,25.666028985507243,215.854,0.362
Benin,2000,27.481999999999996,1.473,0.204
United Arab Emirates,2003,28.12241666666667,107.106,25.547
United Arab Emirates,2006,27.9405,122.723,24.5
Mexico,1964,20.240646907216483,74.2,1.776
Mexico,1978,20.20295103092783,222.048,3.471
Mexico,2003,20.811042955326464,435.969,4.234
Venezuela,1972,25.8458125,62.514,5.167
Ethiopia,2002,21.29866990291262,4.432,0.062
Australia,1978,17.007434523809522,191.052,13.298
Australia,1980,17.56195833333333,204.37,13.883
Australia,1996,16.995476190476193,311.851,17.036
Australia,2007,17.878029761904763,398.896,19.036
Yemen,1976,26.041666666666668,2.565,0.306
Yemen,1979,26.117375,3.22,0.349
Indonesia,1962,26.072355747126426,22.975,0.246
Indonesia,1979,26.3709418202765,95.123,0.654
Pakistan,2012,24.590817796610175,150.555,0.725
Syria,1978,18.728523809523807,15.199,1.815
Syria,1998,19.4305,53.496,3.381
Egypt,2011,22.366074561403508,221.675,2.434
Netherlands,1963,7.797708333333336,91.163,7.616
Uzbekistan,1983,13.329041666666667,91.261,5.397
Philippines,1987,27.41190897435898,32.439,0.558
Philippines,1998,27.848211538461527,67.379,0.889
Madagascar,1972,22.200625,1.286,0.182
Chile,1962,12.11122222222222,16.707,1.966
Belgium,1966,10.10507142857143,105.104,11.116
Belgium,1967,10.273369047619047,107.365,11.295
Belgium,1976,10.602583333333333,129.681,13.289
El Salvador,1962,25.167819444444444,0.648,0.22
Romania,1989,9.884453333333333,212.97,9.305
Peru,1960,16.8285572519084,8.165,0.802
Tanzania,2010,23.588005208333332,7.194,0.161
Israel,2007,20.11740740740741,62.8,9.02
Eritrea,2007,24.98218181818182,0.424,0.155
Paraguay,1995,23.430533333333333,3.925,0.857
Greece,2006,16.804940476190474,112.419,10.205
New Zealand,1967,13.059296296296298,13.627,5.004
Cameroon,1973,25.24044444444444,0.897,0.128
Cameroon,2006,25.56522346368715,5.486,0.313
Iraq,1980,20.576291666666666,45.473,3.346
Iraq,2011,20.696312500000005,123.526,3.841
Afghanistan,1989,13.95176041666666,2.765,0.233
Argentina,1990,17.410458333333338,112.188,3.425
Argentina,1991,17.51669010416666,117.727,3.543
Argentina,2002,17.665130548302876,124.93,3.285
Argentina,2004,17.695260416666667,157.235,4.051
Azerbaijan,1998,12.790583333333336,31.785,3.96
Mali,1960,27.685972222222222,0.121,0.022
Central African Republic,1983,25.420909090909092,0.147,0.058
Central African Republic,2001,25.275333333333336,0.143,0.036
Bangladesh,1977,25.324495614035083,5.785,0.071
Bangladesh,1991,25.372517543859647,14.753,0.13
Switzerland,1981,7.672300000000002,38.802,6.106
Cuba,2006,26.36469642857143,26.781,2.375
Mozambique,1996,23.99493055555556,1.092,0.066
Angola,1962,21.890900000000002,1.179,0.22
Angola,2003,23.572406779661016,17.484,0.974
Ukraine,1993,7.598118055555555,510.495,9.752
Ukraine,1996,7.751638888888889,351.834,6.868
Malawi,1990,22.108999999999998,0.737,0.077
Burkina Faso,1965,27.694708333333335,0.103,0.02
Burkina Faso,1974,27.745500000000003,0.205,0.034
Burkina Faso,1978,28.14395833333333,0.348,0.053
Burkina Faso,1992,27.89520833333333,0.634,0.066
Burkina Faso,1995,28.18195833333333,0.661,0.064
Burkina Faso,2011,28.766875,2.149,0.129
Congo,1998,24.994416666666666,3.869,1.311
Belarus,1964,6.0633333333333335,49.79,5.788
Belarus,1990,8.068208333333333,108.459,10.648
Gambia,1973,25.62241666666667,0.062,0.109
Burundi,1961,20.770545454545456,0.048,0.017
Burundi,1965,20.777083333333334,0.037,0.012
Burundi,2005,22.285500000000003,0.158,0.021
Zimbabwe,1990,20.841749999999998,15.537,1.533
Haiti,1990,27.02795,0.994,0.145
Guinea,1999,25.954708333333333,1.385,0.168
Ireland,1981,9.311791666666666,26.062,7.557
Senegal,1978,26.27153125,2.62,0.47
Senegal,1985,26.096093750000005,2.651,0.397
Albania,1981,15.491166666666667,7.343,2.632
Albania,1984,15.547083333333331,7.826,2.639
Tajikistan,1971,9.872166666666665,8.19,2.704
Senegal,1960,25.932333333333332,0.827,0.248
Guatemala,1984,19.389500000000005,3.399,0.446
Finland,1974,5.527933333333334,46.608,9.937
Finland,1975,5.72405,46.026,9.769
Finland,1990,5.517099999999999,56.921,11.415
Sierra Leone,1994,26.007,0.275,0.066
Sierra Leone,2000,26.156375,0.271,0.061
Sweden,1994,6.511466666666668,59.997,6.833
Austria,1975,7.026233333333334,54.239,7.158
Austria,1999,7.338416666666668,65.668,8.215
Uganda,1971,23.888611111111107,1.438,0.135
Dominican Republic,1965,25.86537037037038,1.545,0.406
Dominican Republic,1989,26.20897222222222,10.249,1.464
Jordan,1977,18.605499999999996,3.159,1.564
Jordan,2011,18.94725,21.409,2.862
Sudan,1989,27.822666666666663,3.441,0.159
Sudan,2000,28.5332627118644,5.292,0.19
Rwanda,1982,19.38141666666667,0.608,0.106
Cyprus,1998,20.207,6.597,7.213
Gabon,1980,26.289708333333333,6.625,8.852
Gabon,1993,26.225375,4.975,4.665
Bahrain,1971,25.71741666666667,3.037,13.164
Bahrain,1992,25.093333333333334,10.402,18.99
Lesotho,1996,13.934916666666666,1.737,0.881
Liberia,1965,25.571749999999998,0.557,0.431
Liberia,1966,25.83458333333333,0.612,0.462
Liberia,1986,25.609545454545454,0.723,0.313
Liberia,1995,26.219583333333333,0.416,0.192
Uruguay,1984,17.480583333333332,3.442,1.146
Bahamas,1990,25.742916666666662,2.023,7.329
Bahamas,1997,25.814166666666665,1.608,5.173
Mauritania,2005,28.502500000000005,1.434,0.488
Panama,1973,26.96066666666667,3.959,2.409
Cambodia,1988,27.40983333333334,0.451,0.066
Montenegro,2008,11.619666666666665,2.605,4.116
Papua New Guinea,1984,25.194750000000003,2.045,0.6
Iceland,1996,2.4563333333333333,2.523,9.38
Iceland,2011,2.3469999999999995,3.503,10.978
Croatia,1993,11.268805555555556,16.811,3.554
Croatia,2004,11.180472222222225,22.853,5.302
Oman,1982,25.580249999999996,5.73,5.127
Oman,1998,25.523500000000002,18.543,8.343
South Korea,1991,11.388749999999996,275.688,6.204
South Korea,2000,11.415833333333333,439.981,9.408
Hong Kong,1977,22.067249999999998,14.204,3.054
Hong Kong,1990,22.157999999999998,27.148,4.882
Hong Kong,2004,22.00316666666667,41.158,5.975
Estonia,1997,5.614458333333334,18.673,13.136
Mongolia,1960,-3.0981666666666663,1.293,1.323
Mongolia,1961,0.7727000000000007,1.392,1.38
Laos,1966,25.098250000000004,0.234,0.096
Laos,1974,24.077083333333334,0.293,0.1
Namibia,1997,20.14118181818182,1.814,1.074
Denmark,1983,8.764208333333334,50.102,9.796
Denmark,1988,8.823958333333332,55.014,10.725
Kazakhstan,1998,5.356625698324023,145.622,9.306
Kazakhstan,2008,6.235705555555555,226.102,13.764
Spain,1975,14.27772666666667,181.054,5.058
Spain,1977,14.439258333333333,194.829,5.33
Spain,2013,15.489560606060609,252.109,5.38
Iran,1969,15.039890463917535,83.039,2.937
Iran,1983,15.50950832266325,150.028,3.259
Russia,1997,3.9053563034188032,1481.964,10.023
Saudi Arabia,1976,24.599777777777778,101.458,21.102
Japan,1999,14.531672857142862,1238.121,9.764
United States,1999,15.189340466926073,5800.281,20.806
United States,2001,15.171289559014271,5903.562,20.767
India,1988,26.21189822914446,491.7,0.594
Benin,1971,26.915972222222216,0.293,0.094
Benin,1999,27.457444444444448,1.462,0.209
United Arab Emirates,1968,26.203666666666663,1.242,6.228
United Arab Emirates,1988,26.954500000000003,48.274,28.704
United Arab Emirates,1995,26.75108333333334,72.874,29.932
Mexico,1960,20.315959621993134,63.052,1.717
Venezuela,1987,26.577154166666666,110.754,6.021
Ethiopia,1967,20.20120370370371,1.073,0.042
Australia,1971,16.79967261904762,151.118,11.626
Australia,2009,17.919321428571433,406.977,18.683
Indonesia,1981,26.33509268854348,100.272,0.658
Indonesia,1986,26.26981635002875,122.109,0.718
Indonesia,2008,26.474660344827573,365.384,1.521
Morocco,1978,17.594941666666667,12.992,0.703
Morocco,1980,17.69008333333333,15.818,0.813
Morocco,1994,18.013924999999997,28.124,1.082
France,2007,11.569236111111111,396.461,6.35
South Africa,1964,16.43583666666667,119.546,6.458
South Africa,1980,16.526445,228.201,7.731
South Africa,1996,16.453060000000008,363.732,8.061
Syria,2012,19.406261904761905,46.339,2.036
Malaysia,2009,27.252481770833327,192.123,6.831
Portugal,1993,14.644059523809526,49.469,4.961
Italy,1965,12.31089682539682,189.543,3.682
Italy,2011,14.085982142857144,423.897,7.022
Italy,2013,14.095098214285716,369.461,6.091
Uzbekistan,1964,11.739670212765958,45.714,4.783
Madagascar,1970,22.481486111111117,0.971,0.145
Madagascar,1980,22.345958333333336,1.614,0.179
Chile,1997,12.879300353356893,55.942,3.746
Peru,2004,17.48808560311284,28.504,1.023
Colombia,1976,22.79650641025641,37.983,1.592
Colombia,1979,23.0752094017094,44.272,1.735
Colombia,1991,23.294497863247862,56.609,1.71
Tanzania,1981,22.81217277486911,2.107,0.106
Tunisia,1978,18.567066666666665,7.603,1.205
Tunisia,1993,19.233366666666665,17.18,1.939
Tunisia,1999,20.335499999999993,18.709,1.938
Turkmenistan,1963,15.50205555555555,14.102,7.816
Turkmenistan,1975,14.966972222222223,25.369,10.17
Turkmenistan,2010,16.498305555555557,59.184,10.636
Israel,2006,19.786212962962964,62.149,9.081
Israel,2009,20.264657407407405,63.861,8.862
Paraguay,1982,23.508800000000004,1.361,0.422
Greece,1984,16.49508333333333,56.285,5.64
Greece,2003,17.00083333333333,109.067,9.989
Vietnam,1968,25.069744444444446,23.601,0.594
Vietnam,1975,25.149638888888894,21.771,0.468
Vietnam,1988,25.301147222222223,23.073,0.367
Vietnam,2006,25.678983333333335,99.656,1.213
Cameroon,1992,24.57896111111111,2.712,0.226
Cameroon,2002,25.21748603351955,5.351,0.34
Iraq,1977,20.46347916666667,43.656,3.54
Argentina,1988,17.07720052083333,121.464,3.822
Argentina,1995,17.52310677083333,125.415,3.576
Moldova,1961,9.547972222222223,15.468,4.92
Moldova,1976,7.897555555555556,32.462,8.364
Mali,1999,27.805777777777777,0.971,0.086
Thailand,1974,26.684357142857138,24.116,0.604
Thailand,1993,27.037226190476197,121.855,2.123
Thailand,2008,26.974281746031746,224.249,3.316
Bangladesh,1979,25.966343612334803,6.613,0.077
Bangladesh,2005,25.735697368421047,37.717,0.261
Switzerland,2007,9.002116666666666,43.359,5.746
Equatorial Guinea,1974,25.105499999999996,0.051,0.174
Equatorial Guinea,1979,25.627041666666667,0.062,0.223
Cuba,1988,26.052767857142857,35.616,3.414
Lebanon,1961,18.92147222222222,2.679,1.448
Lebanon,2004,19.555305555555556,17.208,3.742
Lebanon,2007,19.85183333333333,13.746,2.838
Mozambique,1981,23.3469375,2.479,0.214
Mozambique,2013,23.66575789473685,3.579,0.143
Angola,1967,21.70238888888889,0.992,0.176
Norway,1968,3.4160000000000004,21.114,5.533
Norway,1976,3.6687291666666666,33.332,8.279
Norway,1980,3.9858695652173917,31.777,7.778
Nepal,1961,18.191642857142856,0.081,0.008
Nepal,2012,18.667119047619046,5.47,0.199
Poland,2004,8.608401315789475,323.621,8.479
Ukraine,1971,8.400392361111114,484.372,10.182
Malawi,1994,21.906208333333336,0.902,0.089
Slovakia,1999,9.759875000000001,43.088,8.012
Congo,1963,24.201666666666668,0.234,0.205
Congo,2000,24.17816666666667,4.284,1.359
Belarus,1965,5.254781250000001,52.825,6.086
Hungary,1968,10.358027777777775,61.13,5.967
Hungary,1975,10.630703703703704,75.3,7.161
Zimbabwe,2003,20.550869047619045,10.61,0.867
Sri Lanka,1968,26.920916666666667,3.238,0.276
Sri Lanka,2003,27.5793425925926,10.761,0.539
Zambia,1964,20.757552083333334,3.275,0.916
Honduras,1971,24.027966666666664,1.329,0.469
Taiwan,1993,22.22504444444445,154.046,7.275
Bolivia,1993,11.87638888888889,11.562,1.525
Bolivia,2005,11.881710144927535,12.337,1.318
Guinea,1978,25.7343125,0.901,0.185
Guinea,1984,25.88564583333333,0.978,0.179
Ireland,1964,9.45766666666667,14.216,4.976
Ireland,1994,9.629708333333333,34.839,9.704
Qatar,1975,26.70883333333333,10.947,56.692
Qatar,1980,27.49133333333333,13.086,47.426
Kenya,1997,20.86270833333333,8.227,0.293
Sierra Leone,1989,25.950750000000003,0.374,0.093
Sweden,1998,6.273666666666666,58.767,6.64
Sweden,2008,7.691433333333335,50.765,5.506
Botswana,1996,19.096416666666663,2.755,1.794
Guyana,1961,26.89341666666667,0.736,1.264
Guyana,1991,26.94616666666667,1.107,1.48
Austria,1994,8.229766666666666,61.08,7.694
Uganda,2009,25.030861111111115,2.996,0.095
Armenia,1971,8.982916666666664,5.519,2.185
Armenia,2006,9.8885,4.402,1.472
Armenia,2013,11.078499999999998,5.535,1.894
Dominican Republic,1967,26.070462962962967,1.567,0.388
Djibouti,1974,28.80666666666667,0.194,1.008
Djibouti,1987,29.535,0.388,0.855
Lithuania,1982,6.886100000000001,36.681,10.548
Lithuania,1990,8.197300000000002,35.738,9.672
Rwanda,1968,18.900999999999996,0.055,0.015
Rwanda,1973,19.361333333333334,0.07,0.016
Jamaica,1979,26.666944444444443,8.529,4.024
Jamaica,1988,27.05413888888889,4.525,1.929
Jamaica,1997,27.545916666666663,10.068,3.952
Jamaica,2008,26.93825,10.776,3.954
Togo,1966,26.834458333333334,0.18,0.094
Togo,1984,27.064333333333337,0.695,0.208
Togo,1990,27.267625,0.978,0.244
Gabon,1968,25.909916666666664,1.96,3.425
Slovenia,1991,9.581083333333332,13.977,6.991
Bahrain,2010,28.000250000000005,29.143,24.02
Liberia,1988,26.231083333333334,0.809,0.331
Uruguay,1992,17.780875,5.151,1.641
Chad,1978,27.218,0.194,0.044
Bahamas,2003,25.806000000000008,2.07,6.168
Mauritania,1966,27.352166666666662,0.18,0.184
Mauritania,1974,26.32241666666667,0.484,0.39
Mauritania,1993,27.37033333333333,0.927,0.426
Iceland,1992,1.7641666666666664,2.249,8.615
Montenegro,1973,10.057416666666667,1.462,2.677
Montenegro,1978,9.859583333333331,1.719,2.997
Oman,1981,25.425666666666668,6.013,5.687
Costa Rica,1987,26.023750000000003,2.721,0.941
South Korea,1981,10.2845,139.59,3.608
South Korea,1986,10.458583333333332,176.297,4.226
Singapore,1979,26.959750000000003,35.42,14.831
Estonia,1978,3.768208333333332,33.595,23.039
Estonia,1979,4.730541666666666,33.871,23.073
Estonia,1999,6.347666666666666,15.93,11.349
Georgia,1981,9.645083333333334,12.721,2.444
Mongolia,2006,-1.5641666666666671,9.281,3.591
Laos,2001,24.76166666666667,1.059,0.192
Namibia,1999,20.619416666666666,1.74,0.98
Denmark,1998,8.482916666666666,61.238,11.545
Turkey,1961,13.418534313725491,17.341,0.596
Turkey,2006,13.73675941080196,285.429,4.075
Kazakhstan,1970,4.65405,156.965,12.639
China,1968,13.061442784976943,495.514,0.634
China,1978,13.337691599034876,1492.517,1.561
Nigeria,2004,27.381256410256416,94.962,0.673
Russia,2000,4.723747323340468,1480.576,10.091
Canada,1980,4.912666666666667,442.843,18.05
United Kingdom,1973,9.42635661764706,659.584,11.739
Saudi Arabia,1993,25.198240963855422,297.754,24.374
Japan,1977,13.806638571428577,935.554,8.095
United States,1992,14.667823605706873,5178.77,19.949
Benin,1968,26.987083333333334,0.154,0.052
Mexico,1993,20.452225085910655,337.722,3.853
Mexico,1995,20.885069587628863,330.905,3.642
Venezuela,1968,25.580468749999998,65.572,6.13
Venezuela,1999,25.737241666666666,143.126,5.947
Ghana,1977,26.62887962962962,2.696,0.247
Ghana,1996,26.686398148148147,4.858,0.273
Ethiopia,1983,21.09603703703704,1.835,0.049
Australia,1981,17.410053571428573,213.81,14.302
Pakistan,1992,24.13389376770538,72.015,0.583
France,1990,11.72097222222222,394.904,6.929
Libya,1986,20.118823529411767,33.895,8.437
South Africa,2001,16.999780000000005,371.602,7.812
Syria,2002,19.036345238095233,40.727,2.331
Syria,2007,19.16944047619047,66.973,3.207
Algeria,1981,18.174133333333334,45.999,2.393
Netherlands,1979,8.433770833333334,187.007,13.31
Malaysia,1991,26.927833333333336,65.785,3.586
Portugal,1975,14.548952380952382,21.275,2.317
Portugal,1997,16.415964285714285,54.669,5.407
Portugal,2009,16.020940476190475,57.147,5.403
Ecuador,1962,20.609660256410255,1.564,0.322
Ecuador,1985,20.53614102564102,19.378,2.081
Ecuador,1996,20.72755128205129,25.337,2.145
Ecuador,2002,21.56172435897436,24.861,1.892
Italy,1976,12.400265873015872,365.799,6.596
Italy,2008,13.802769841269848,478.132,8.028
Uzbekistan,1960,12.07507446808511,36.543,4.452
Uzbekistan,1991,12.622843750000001,102.324,4.881
Philippines,1960,26.93236025641026,8.325,0.298
Philippines,1975,26.83939871794871,32.482,0.771
Philippines,2004,27.16169743589744,71.999,0.833
Madagascar,1976,22.220819444444444,0.992,0.124
Madagascar,1977,22.548819444444447,0.846,0.103
Chile,2008,12.599159722222225,70.549,4.19
Romania,1969,8.694333333333333,111.524,5.661
Peru,1981,16.732708333333335,24.027,1.35
Colombia,2011,23.138675213675217,75.191,1.661
Tanzania,2012,23.437354166666665,10.367,0.219
Tunisia,1981,19.009383333333332,10.2,1.509
Tunisia,1998,19.56046666666667,18.292,1.917
Turkmenistan,1988,15.51836111111111,37.2,10.451
Turkmenistan,2011,15.321499999999999,65.155,11.464
Paraguay,1988,22.96085,2.139,0.56
Paraguay,1994,23.971916666666665,3.393,0.759
New Zealand,1974,13.630888888888888,18.76,6.169
Iraq,1987,20.739291666666663,52.684,3.189
Iraq,2012,21.611145833333335,134.04,3.983
Afghanistan,1995,15.256213483146066,1.417,0.083
Afghanistan,2007,15.23724468085107,2.8,0.108
Argentina,1978,17.420708333333334,102.583,3.781
Argentina,2001,17.86638219895288,135.004,3.588
Moldova,1980,7.846333333333334,36.366,8.982
Moldova,1998,9.272833333333333,6.444,1.492
Moldova,2012,10.350777777777775,4.766,1.368
Mali,1962,27.512805555555552,0.139,0.025
Mali,1982,27.550972222222224,0.365,0.046
Bangladesh,1978,25.237973684210527,5.984,0.071
Bangladesh,1981,25.12166519823789,7.886,0.087
Cuba,1963,25.687285714285714,13.026,1.691
Mozambique,1983,24.43105555555555,1.954,0.162
Mozambique,1990,24.026298611111113,1.025,0.078
Mozambique,1992,24.67393055555555,1.027,0.075
Serbia,2001,10.866444444444445,42.541,5.56
Angola,1983,22.179028169014085,5.101,0.562
Angola,1992,22.247194444444442,5.164,0.416
Ukraine,1986,8.190930555555555,740.756,14.434
Ukraine,2006,8.62129513888889,333.054,7.044
Ukraine,2007,10.249357638888888,336.829,7.157
Slovakia,1978,8.145541666666666,59.991,12.279
Slovakia,1994,10.482541666666664,43.804,8.198
Congo,1965,23.925749999999997,0.245,0.203
Congo,1973,24.318166666666666,1.22,0.796
Congo,1980,24.068750000000005,0.406,0.222
Belarus,1998,6.8577604166666655,60.184,5.97
Gambia,2004,25.953666666666667,0.319,0.197
Hungary,2006,10.720305555555557,59.529,5.923
Bulgaria,1979,11.158607142857145,78.931,8.944
Haiti,1967,26.64821666666666,0.26,0.059
Haiti,1987,27.022449999999996,0.898,0.139
Haiti,1995,27.20303333333333,0.876,0.116
Haiti,2008,27.013800000000003,1.754,0.184
Nicaragua,2013,27.752166666666668,4.586,0.766
Zambia,1967,20.8125625,4.788,1.216
Zambia,2009,21.226333333333336,2.94,0.218
Taiwan,1992,21.78274444444445,142.432,6.788
Bolivia,1968,11.501422535211265,2.176,0.496
Bolivia,2006,11.851376811594204,12.369,1.299
Guinea,2011,26.411291666666667,2.557,0.24
Senegal,1974,25.51640625,1.849,0.368
Senegal,1961,26.18467708333333,0.813,0.236
Latvia,1961,6.9121250000000005,9.972,4.623
Kenya,1963,20.034972222222223,2.853,0.331
Sierra Leone,1996,26.33395833333333,0.231,0.055
Botswana,2003,20.601333333333333,3.825,2.154
Guyana,2003,27.524,1.869,2.449
Austria,2002,7.945366666666667,71.988,8.908
Austria,2009,7.674083333333333,67.302,8.065
Uganda,2000,24.536694444444446,1.361,0.057
Uganda,2013,24.999916666666664,3.755,0.106
Armenia,1999,10.10925,3.04,0.96
Djibouti,1991,29.61833333333334,0.3,0.476
Sudan,1963,28.34060833333334,1.543,0.167
Sudan,1981,28.349191666666666,3.34,0.188
Sudan,1986,28.291724999999996,3.895,0.192
Rwanda,1991,19.222166666666666,0.472,0.063
Jamaica,1978,26.728722222222228,9.112,4.35
Togo,2002,27.267374999999998,1.322,0.244
Cyprus,1969,19.453750000000003,1.67,2.604
Cyprus,1989,19.323666666666668,4.43,5.698
Slovenia,1999,10.51475,15.419,7.782
Niger,1979,28.499333333333336,0.476,0.08
Niger,1991,28.45555555555556,0.566,0.066
Lesotho,1995,14.552666666666667,1.707,0.875
Liberia,1974,25.831583333333338,1.722,1.059
Uruguay,1988,17.418958333333332,4.793,1.562
Uruguay,1990,17.971458333333334,3.977,1.281
Chad,1962,26.990958333333335,0.084,0.027
Chad,1986,27.645708333333335,0.187,0.036
Chad,1989,26.829666666666668,0.103,0.018
Panama,1968,26.786749999999994,2.601,1.819
Suriname,1995,27.33283333333333,2.061,4.798
Montenegro,1986,10.688999999999998,2.223,3.664
Papua New Guinea,1980,25.245333333333335,1.828,0.584
Iceland,1965,1.686333333333333,1.396,7.255
Iceland,1990,1.812333333333333,2.222,8.719
Oman,1970,26.060636363636362,0.234,0.354
Costa Rica,2003,25.808833333333336,6.551,1.583
Costa Rica,2004,25.758,6.797,1.618
South Korea,1970,10.46175,53.716,1.651
Hong Kong,2001,22.063916666666668,37.289,5.504
Singapore,1991,26.994083333333336,44.235,14.104
Mongolia,1994,-1.6894166666666657,7.865,3.411
Laos,1970,24.590666666666664,0.572,0.214
Laos,1976,24.038083333333336,0.224,0.073
Laos,1978,24.483916666666662,0.231,0.073
Namibia,1996,20.196,1.718,1.044
Denmark,1997,8.884875000000001,65.438,12.382
Kazakhstan,1969,2.9428757062146893,149.192,12.273
Kazakhstan,1972,3.7512711864406776,175.003,13.512
Kazakhstan,1974,4.4487191011235945,189.075,14.053
Spain,1969,14.171074999999998,96.729,2.888
Germany,1983,9.459209876543209,1011.436,12.93
Germany,1996,7.71898148148148,959.69,11.666
Germany,2012,9.53055041152263,814.093,10.061
Nigeria,1970,26.83139377289379,21.52,0.385
Russia,2011,4.402684660609301,1684.989,11.698
Japan,2003,13.90275190476188,1283.845,10.056
India,1972,25.765966325660724,203.037,0.356
India,1994,25.828545396419447,714.043,0.759
United Arab Emirates,1984,26.291083333333333,46.306,35.456
Venezuela,2008,26.15387291666667,155.758,5.552
Ghana,2013,27.2985,12.61,0.46
Australia,1967,16.875529761904758,122.281,10.354
Indonesia,1964,26.162139080459735,22.374,0.226
France,1971,10.477865740740741,497.046,9.69
Libya,1977,20.492,20.198,7.01
Syria,1993,18.294238095238093,45.522,3.3
Netherlands,1964,9.149836805555555,96.788,7.978
Netherlands,1972,8.934694444444444,157.499,11.804
Netherlands,1987,8.609156249999998,151.484,10.288
Portugal,1991,15.330202380952382,46.879,4.702
Philippines,2007,27.25609871794871,70.01,0.769
Madagascar,1966,22.258569444444447,0.579,0.097
Chile,1969,12.143118055555554,22.531,2.328
El Salvador,1963,25.43065277777778,1.125,0.371
El Salvador,1999,25.582069444444446,5.567,0.941
Romania,1997,8.656186666666667,118.115,5.27
Peru,1982,17.146562992125986,23.6,1.293
Peru,1988,16.78311787072243,25.018,1.188
Turkmenistan,1962,14.54238888888889,13.128,7.505
Turkmenistan,1994,14.971083333333329,34.216,8.312
Israel,1966,19.892212962962965,13.581,5.58
Greece,1995,16.755309523809526,86.962,8.267
Greece,1997,16.330333333333336,93.801,8.831
New Zealand,1996,13.339805555555559,29.288,7.853
Cameroon,1990,25.181311111111118,2.605,0.23
Iraq,2002,21.016499999999997,97.09,3.733
Iraq,2003,21.114,101.424,3.784
Iraq,2008,21.3678125,94.335,3.256
Afghanistan,1985,15.049956989247313,3.501,0.306
Argentina,2003,17.870574412532637,134.421,3.498
Argentina,2009,17.896519582245432,178.378,4.366
Azerbaijan,2013,14.123,33.559,3.531
Moldova,1991,8.982833333333334,29.618,6.646
Mali,2009,28.543611111111115,1.887,0.122
Mali,2011,28.506916666666662,2.279,0.138
Central African Republic,1974,24.87816666666667,0.114,0.05
Central African Republic,1986,25.14516666666667,0.161,0.061
Bosnia And Herzegovina,1971,10.455416666666668,11.746,3.083
